Zeit,Zeit (UTC),Zählerstand Bezug (Wh),Zählerstand Einspeisung (Wh),Leistung Bezug (W),Leistung Einspeisung (W)
21.04.2020 08:15,21.04.2020 06:15,189829,1359339,0,3138
21.04.2020 08:30,21.04.2020 06:30,189829,1360357,0,4071
21.04.2020 08:45,21.04.2020 06:45,189829,1361496,0,4555
21.04.2020 09:00,21.04.2020 07:00,189829,1362906,0,5639
21.04.2020 09:15,21.04.2020 07:15,189829,1364520,0,6454
21.04.2020 09:30,21.04.2020 07:30,189829,1366250,0,6922
21.04.2020 09:45,21.04.2020 07:45,189829,1368125,0,7499
21.04.2020 10:00,21.04.2020 08:00,189829,1370127,0,8010
21.04.2020 10:15,21.04.2020 08:15,189829,1372287,0,8639
21.04.2020 10:30,21.04.2020 08:30,189829,1374564,0,9105
21.04.2020 10:45,21.04.2020 08:45,189829,1376971,0,9627
21.04.2020 11:00,21.04.2020 09:00,189829,1379457,0,9947
21.04.2020 11:15,21.04.2020 09:15,189829,1382033,0,10302
21.04.2020 11:30,21.04.2020 09:30,189829,1384714,0,10722
21.04.2020 11:45,21.04.2020 09:45,189829,1387492,0,11111
21.04.2020 12:00,21.04.2020 10:00,189829,1390140,0,10592
21.04.2020 12:15,21.04.2020 10:15,189829,1392559,0,9675
21.04.2020 12:30,21.04.2020 10:30,189829,1395312,0,11011
21.04.2020 12:45,21.04.2020 10:45,189829,1398223,0,11643
21.04.2020 13:00,21.04.2020 11:00,189829,1400846,0,10491
21.04.2020 13:15,21.04.2020 11:15,189829,1403719,0,11492
21.04.2020 13:30,21.04.2020 11:30,189829,1406187,0,9871
21.04.2020 13:45,21.04.2020 11:45,189829,1408931,0,10976
21.04.2020 14:00,21.04.2020 12:00,189829,1411651,0,10882
21.04.2020 14:15,21.04.2020 12:15,189829,1414359,0,10830
21.04.2020 14:30,21.04.2020 12:30,189829,1417056,0,10788
21.04.2020 14:45,21.04.2020 12:45,189829,1419622,0,10264
21.04.2020 15:00,21.04.2020 13:00,189829,1422160,0,10152
21.04.2020 15:15,21.04.2020 13:15,189829,1424618,0,9832
21.04.2020 15:30,21.04.2020 13:30,189829,1426980,0,9449
21.04.2020 15:45,21.04.2020 13:45,189829,1429215,0,8937
21.04.2020 16:00,21.04.2020 14:00,189829,1431356,0,8566
21.04.2020 16:15,21.04.2020 14:15,189829,1433341,0,7937
21.04.2020 16:30,21.04.2020 14:30,189829,1435224,0,7533
21.04.2020 16:45,21.04.2020 14:45,189829,1436993,0,7074
21.04.2020 17:00,21.04.2020 15:00,189829,1438640,0,6586
21.04.2020 17:15,21.04.2020 15:15,189829,1440149,0,6035
21.04.2020 17:30,21.04.2020 15:30,189829,1441496,0,5391
21.04.2020 17:45,21.04.2020 15:45,189829,1442732,0,4941
21.04.2020 18:00,21.04.2020 16:00,189829,1443831,0,4398
21.04.2020 18:15,21.04.2020 16:15,189829,1444803,0,3886
21.04.2020 18:30,21.04.2020 16:30,189829,1445642,0,3354
21.04.2020 18:45,21.04.2020 16:45,189829,1446296,0,2618
21.04.2020 19:00,21.04.2020 17:00,189829,1446785,0,1956
21.04.2020 19:15,21.04.2020 17:15,189829,1447127,0,1366
21.04.2020 19:30,21.04.2020 17:30,189829,1447311,0,735
21.04.2020 19:45,21.04.2020 17:45,189829,1447381,0,279
21.04.2020 20:00,21.04.2020 18:00,189830,1447394,4,52
21.04.2020 20:15,21.04.2020 18:15,189842,1447394,48,0
21.04.2020 20:30,21.04.2020 18:30,189883,1447394,163,0
21.04.2020 20:45,21.04.2020 18:45,189929,1447394,182,0
21.04.2020 21:00,21.04.2020 19:00,189997,1447394,271,0
21.04.2020 21:15,21.04.2020 19:15,190132,1447394,540,0
21.04.2020 21:30,21.04.2020 19:30,190189,1447394,227,0
21.04.2020 21:45,21.04.2020 19:45,190260,1447394,285,0
21.04.2020 22:00,21.04.2020 20:00,190343,1447394,332,0
21.04.2020 22:15,21.04.2020 20:15,190455,1447394,448,0
21.04.2020 22:30,21.04.2020 20:30,190526,1447394,281,0
21.04.2020 22:45,21.04.2020 20:45,190584,1447394,234,0
21.04.2020 23:00,21.04.2020 21:00,190649,1447394,260,0
21.04.2020 23:15,21.04.2020 21:15,190715,1447394,260,0
21.04.2020 23:30,21.04.2020 21:30,190790,1447394,300,0
21.04.2020 23:45,21.04.2020 21:45,190871,1447394,326,0
22.04.2020 00:00,21.04.2020 22:00,190928,1447394,227,0
22.04.2020 00:15,21.04.2020 22:15,190996,1447394,271,0
22.04.2020 00:30,21.04.2020 22:30,191052,1447394,225,0
22.04.2020 00:45,21.04.2020 22:45,191118,1447394,261,0
22.04.2020 01:00,21.04.2020 23:00,191204,1447394,342,0
22.04.2020 01:15,21.04.2020 23:15,191269,1447394,259,0
22.04.2020 01:30,21.04.2020 23:30,191330,1447394,244,0
22.04.2020 01:45,21.04.2020 23:45,191389,1447394,237,0
22.04.2020 02:00,22.04.2020 00:00,191458,1447394,277,0
22.04.2020 02:15,22.04.2020 00:15,191532,1447394,293,0
22.04.2020 02:30,22.04.2020 00:30,191601,1447394,276,0
22.04.2020 02:45,22.04.2020 00:45,191668,1447394,269,0
22.04.2020 03:00,22.04.2020 01:00,191731,1447394,249,0
22.04.2020 03:15,22.04.2020 01:15,191795,1447394,259,0
22.04.2020 03:30,22.04.2020 01:30,191880,1447394,338,0
22.04.2020 03:45,22.04.2020 01:45,191958,1447394,309,0
22.04.2020 04:00,22.04.2020 02:00,192022,1447394,257,0
22.04.2020 04:15,22.04.2020 02:15,192100,1447394,312,0
22.04.2020 04:30,22.04.2020 02:30,192194,1447394,377,0
22.04.2020 04:45,22.04.2020 02:45,192288,1447394,373,0
22.04.2020 05:00,22.04.2020 03:00,192360,1447394,290,0
22.04.2020 05:15,22.04.2020 03:15,192429,1447394,272,0
22.04.2020 05:30,22.04.2020 03:30,192509,1447394,321,0
22.04.2020 05:45,22.04.2020 03:45,192592,1447394,333,0
22.04.2020 06:00,22.04.2020 04:00,192695,1447394,412,0
22.04.2020 06:15,22.04.2020 04:15,192774,1447394,316,0
22.04.2020 06:30,22.04.2020 04:30,193000,1447394,903,0
22.04.2020 06:45,22.04.2020 04:45,193041,1447394,162,0
22.04.2020 07:00,22.04.2020 05:00,193078,1447394,149,0
22.04.2020 07:15,22.04.2020 05:15,193195,1447397,465,12
22.04.2020 07:30,22.04.2020 05:30,193195,1447489,0,367
22.04.2020 07:45,22.04.2020 05:45,193195,1447840,0,1402
22.04.2020 08:00,22.04.2020 06:00,193195,1448423,0,2333
22.04.2020 08:15,22.04.2020 06:15,193195,1449197,0,3096
22.04.2020 08:30,22.04.2020 06:30,193195,1450149,0,3806
22.04.2020 08:45,22.04.2020 06:45,193195,1451324,0,4700
22.04.2020 09:00,22.04.2020 07:00,193195,1452719,0,5577
22.04.2020 09:15,22.04.2020 07:15,193195,1454347,0,6511
22.04.2020 09:30,22.04.2020 07:30,193195,1456083,0,6946
22.04.2020 09:45,22.04.2020 07:45,193195,1457930,0,7389
22.04.2020 10:00,22.04.2020 08:00,193195,1459955,0,8099
22.04.2020 10:15,22.04.2020 08:15,193195,1462048,0,8370
22.04.2020 10:30,22.04.2020 08:30,193195,1464017,0,7876
22.04.2020 10:45,22.04.2020 08:45,193195,1466355,0,9351
22.04.2020 11:00,22.04.2020 09:00,193195,1468472,0,8470
22.04.2020 11:15,22.04.2020 09:15,193195,1471013,0,10162
22.04.2020 11:30,22.04.2020 09:30,193195,1473669,0,10622
22.04.2020 11:45,22.04.2020 09:45,193195,1476395,0,10904
22.04.2020 12:00,22.04.2020 10:00,193195,1479110,0,10859
22.04.2020 12:15,22.04.2020 10:15,193195,1481910,0,11201
22.04.2020 12:30,22.04.2020 10:30,193195,1484762,0,11405
22.04.2020 12:45,22.04.2020 10:45,193195,1487628,0,11466
22.04.2020 13:00,22.04.2020 11:00,193195,1490567,0,11753
22.04.2020 13:15,22.04.2020 11:15,193195,1493458,0,11566
22.04.2020 13:30,22.04.2020 11:30,193195,1496279,0,11284
22.04.2020 13:45,22.04.2020 11:45,193195,1498980,0,10802
22.04.2020 14:00,22.04.2020 12:00,193195,1501679,0,10796
22.04.2020 14:15,22.04.2020 12:15,193195,1504398,0,10876
22.04.2020 14:30,22.04.2020 12:30,193195,1507008,0,10438
22.04.2020 14:45,22.04.2020 12:45,193195,1509622,0,10459
22.04.2020 15:00,22.04.2020 13:00,193195,1512138,0,10062
22.04.2020 15:15,22.04.2020 13:15,193195,1514532,0,9575
22.04.2020 15:30,22.04.2020 13:30,193195,1516845,0,9253
22.04.2020 15:45,22.04.2020 13:45,193195,1519042,0,8786
22.04.2020 16:00,22.04.2020 14:00,193195,1521124,0,8327
22.04.2020 16:15,22.04.2020 14:15,193195,1523079,0,7822
22.04.2020 16:30,22.04.2020 14:30,193195,1524894,0,7260
22.04.2020 16:45,22.04.2020 14:45,193195,1526640,0,6984
22.04.2020 17:00,22.04.2020 15:00,193195,1528242,0,6407
22.04.2020 17:15,22.04.2020 15:15,193195,1529726,0,5933
22.04.2020 17:30,22.04.2020 15:30,193195,1531074,0,5391
22.04.2020 17:45,22.04.2020 15:45,193195,1532273,0,4797
22.04.2020 18:00,22.04.2020 16:00,193195,1533341,0,4270
22.04.2020 18:15,22.04.2020 16:15,193195,1534255,0,3655
22.04.2020 18:30,22.04.2020 16:30,193195,1535070,0,3261
22.04.2020 18:45,22.04.2020 16:45,193195,1535758,0,2752
22.04.2020 19:00,22.04.2020 17:00,193195,1536275,0,2067
22.04.2020 19:15,22.04.2020 17:15,193199,1536611,16,1342
22.04.2020 19:30,22.04.2020 17:30,193199,1536829,0,873
22.04.2020 19:45,22.04.2020 17:45,193199,1536884,0,219
22.04.2020 20:00,22.04.2020 18:00,193225,1536895,106,46
22.04.2020 20:15,22.04.2020 18:15,193260,1536895,137,0
22.04.2020 20:30,22.04.2020 18:30,193354,1536895,375,0
22.04.2020 20:45,22.04.2020 18:45,194086,1536895,2927,0
22.04.2020 21:00,22.04.2020 19:00,194385,1536895,1195,0
22.04.2020 21:15,22.04.2020 19:15,194477,1536895,368,0
22.04.2020 21:30,22.04.2020 19:30,194619,1536895,569,0
22.04.2020 21:45,22.04.2020 19:45,194728,1536895,437,0
22.04.2020 22:00,22.04.2020 20:00,194869,1536895,563,0
22.04.2020 22:15,22.04.2020 20:15,194998,1536895,513,0
22.04.2020 22:30,22.04.2020 20:30,195114,1536895,463,0
22.04.2020 22:45,22.04.2020 20:45,195175,1536895,245,0
22.04.2020 23:00,22.04.2020 21:00,195242,1536895,266,0
22.04.2020 23:15,22.04.2020 21:15,195309,1536895,267,0
22.04.2020 23:30,22.04.2020 21:30,195369,1536895,242,0
22.04.2020 23:45,22.04.2020 21:45,195415,1536895,182,0
23.04.2020 00:00,22.04.2020 22:00,195466,1536895,204,0
23.04.2020 00:15,22.04.2020 22:15,195530,1536895,255,0
23.04.2020 00:30,22.04.2020 22:30,195596,1536895,262,0
23.04.2020 00:45,22.04.2020 22:45,195656,1536895,243,0
23.04.2020 01:00,22.04.2020 23:00,195717,1536895,241,0
23.04.2020 01:15,22.04.2020 23:15,195781,1536895,255,0
23.04.2020 01:30,22.04.2020 23:30,195853,1536895,287,0
23.04.2020 01:45,22.04.2020 23:45,195927,1536895,298,0
23.04.2020 02:00,23.04.2020 00:00,195998,1536895,281,0
23.04.2020 02:15,23.04.2020 00:15,196061,1536895,253,0
23.04.2020 02:30,23.04.2020 00:30,196118,1536895,229,0
23.04.2020 02:45,23.04.2020 00:45,196199,1536895,322,0
23.04.2020 03:00,23.04.2020 01:00,196263,1536895,257,0
23.04.2020 03:15,23.04.2020 01:15,196324,1536895,243,0
23.04.2020 03:30,23.04.2020 01:30,196395,1536895,282,0
23.04.2020 03:45,23.04.2020 01:45,196459,1536895,254,0
23.04.2020 04:00,23.04.2020 02:00,196536,1536895,310,0
23.04.2020 04:15,23.04.2020 02:15,196629,1536895,370,0
23.04.2020 04:30,23.04.2020 02:30,196694,1536895,259,0
23.04.2020 04:45,23.04.2020 02:45,196754,1536895,243,0
23.04.2020 05:00,23.04.2020 03:00,196830,1536895,301,0
23.04.2020 05:15,23.04.2020 03:15,196910,1536895,322,0
23.04.2020 05:30,23.04.2020 03:30,196989,1536895,314,0
23.04.2020 05:45,23.04.2020 03:45,197064,1536895,298,0
23.04.2020 06:00,23.04.2020 04:00,197135,1536895,284,0
23.04.2020 06:15,23.04.2020 04:15,197213,1536895,312,0
23.04.2020 06:30,23.04.2020 04:30,197401,1536895,751,0
23.04.2020 06:45,23.04.2020 04:45,197444,1536895,171,0
23.04.2020 07:00,23.04.2020 05:00,197470,1536896,104,4
23.04.2020 07:15,23.04.2020 05:15,197484,1536917,55,83
23.04.2020 07:30,23.04.2020 05:30,197535,1536966,205,194
23.04.2020 07:45,23.04.2020 05:45,197535,1537297,0,1327
23.04.2020 08:00,23.04.2020 06:00,197535,1537881,0,2335
23.04.2020 08:15,23.04.2020 06:15,197535,1538514,0,2532
23.04.2020 08:30,23.04.2020 06:30,197535,1539281,0,3067
23.04.2020 08:45,23.04.2020 06:45,197535,1540458,0,4707
23.04.2020 09:00,23.04.2020 07:00,197535,1541447,0,3954
23.04.2020 09:15,23.04.2020 07:15,197535,1543045,0,6395
23.04.2020 09:30,23.04.2020 07:30,197535,1544763,0,6868
23.04.2020 09:45,23.04.2020 07:45,197535,1546607,0,7379
23.04.2020 10:00,23.04.2020 08:00,197535,1548596,0,7954
23.04.2020 10:15,23.04.2020 08:15,197535,1550686,0,8360
23.04.2020 10:30,23.04.2020 08:30,197535,1552906,0,8878
23.04.2020 10:45,23.04.2020 08:45,197535,1555250,0,9376
23.04.2020 11:00,23.04.2020 09:00,197535,1557712,0,9849
23.04.2020 11:15,23.04.2020 09:15,197535,1560266,0,10215
23.04.2020 11:30,23.04.2020 09:30,197535,1562875,0,10435
23.04.2020 11:45,23.04.2020 09:45,197535,1565539,0,10655
23.04.2020 12:00,23.04.2020 10:00,197535,1568304,0,11062
23.04.2020 12:15,23.04.2020 10:15,197535,1571073,0,11074
23.04.2020 12:30,23.04.2020 10:30,197535,1573913,0,11361
23.04.2020 12:45,23.04.2020 10:45,197535,1576750,0,11347
23.04.2020 13:00,23.04.2020 11:00,197535,1579601,0,11402
23.04.2020 13:15,23.04.2020 11:15,197535,1582456,0,11421
23.04.2020 13:30,23.04.2020 11:30,197535,1585245,0,11153
23.04.2020 13:45,23.04.2020 11:45,197535,1588009,0,11056
23.04.2020 14:00,23.04.2020 12:00,197535,1590727,0,10872
23.04.2020 14:15,23.04.2020 12:15,197535,1593452,0,10899
23.04.2020 14:30,23.04.2020 12:30,197535,1596112,0,10643
23.04.2020 14:45,23.04.2020 12:45,197535,1598661,0,10195
23.04.2020 15:00,23.04.2020 13:00,197535,1601139,0,9909
23.04.2020 15:15,23.04.2020 13:15,197535,1603534,0,9580
23.04.2020 15:30,23.04.2020 13:30,197535,1605819,0,9141
23.04.2020 15:45,23.04.2020 13:45,197535,1607993,0,8697
23.04.2020 16:00,23.04.2020 14:00,197535,1610038,0,8178
23.04.2020 16:15,23.04.2020 14:15,197535,1611975,0,7749
23.04.2020 16:30,23.04.2020 14:30,197535,1613479,0,6015
23.04.2020 16:45,23.04.2020 14:45,197535,1615196,0,6868
23.04.2020 17:00,23.04.2020 15:00,197535,1616794,0,6392
23.04.2020 17:15,23.04.2020 15:15,197535,1618258,0,5853
23.04.2020 17:30,23.04.2020 15:30,197535,1619568,0,5243
23.04.2020 17:45,23.04.2020 15:45,197535,1620766,0,4789
23.04.2020 18:00,23.04.2020 16:00,197535,1621828,0,4249
23.04.2020 18:15,23.04.2020 16:15,197535,1622766,0,3749
23.04.2020 18:30,23.04.2020 16:30,197535,1623578,0,3249
23.04.2020 18:45,23.04.2020 16:45,197535,1624289,0,2845
23.04.2020 19:00,23.04.2020 17:00,197535,1624689,0,1599
23.04.2020 19:15,23.04.2020 17:15,197535,1624860,0,683
23.04.2020 19:30,23.04.2020 17:30,197535,1625038,0,711
23.04.2020 19:45,23.04.2020 17:45,197585,1625070,199,128
23.04.2020 20:00,23.04.2020 18:00,197585,1625104,1,136
23.04.2020 20:15,23.04.2020 18:15,197601,1625104,63,0
23.04.2020 20:30,23.04.2020 18:30,197720,1625104,473,0
23.04.2020 20:45,23.04.2020 18:45,198274,1625104,2219,0
23.04.2020 21:00,23.04.2020 19:00,198595,1625104,1283,0
23.04.2020 21:15,23.04.2020 19:15,198888,1625104,1172,0
23.04.2020 21:30,23.04.2020 19:30,198983,1625104,377,0
23.04.2020 21:45,23.04.2020 19:45,199108,1625104,501,0
23.04.2020 22:00,23.04.2020 20:00,199192,1625104,336,0
23.04.2020 22:15,23.04.2020 20:15,199272,1625104,317,0
23.04.2020 22:30,23.04.2020 20:30,199418,1625104,585,0
23.04.2020 22:45,23.04.2020 20:45,199522,1625104,414,0
23.04.2020 23:00,23.04.2020 21:00,199567,1625104,180,0
23.04.2020 23:15,23.04.2020 21:15,199618,1625104,204,0
23.04.2020 23:30,23.04.2020 21:30,199679,1625104,243,0
23.04.2020 23:45,23.04.2020 21:45,199747,1625104,271,0
24.04.2020 00:00,23.04.2020 22:00,199795,1625104,191,0
24.04.2020 00:15,23.04.2020 22:15,199847,1625104,207,0
24.04.2020 00:30,23.04.2020 22:30,199899,1625104,206,0
24.04.2020 00:45,23.04.2020 22:45,199964,1625104,263,0
24.04.2020 01:00,23.04.2020 23:00,200052,1625104,349,0
24.04.2020 01:15,23.04.2020 23:15,200115,1625104,252,0
24.04.2020 01:30,23.04.2020 23:30,200177,1625104,248,0
24.04.2020 01:45,23.04.2020 23:45,200239,1625104,248,0
24.04.2020 02:00,24.04.2020 00:00,200308,1625104,275,0
24.04.2020 02:15,24.04.2020 00:15,200379,1625104,283,0
24.04.2020 02:30,24.04.2020 00:30,200445,1625104,263,0
24.04.2020 02:45,24.04.2020 00:45,200509,1625104,257,0
24.04.2020 03:00,24.04.2020 01:00,200572,1625104,252,0
24.04.2020 03:15,24.04.2020 01:15,200646,1625104,293,0
24.04.2020 03:30,24.04.2020 01:30,200716,1625104,282,0
24.04.2020 03:45,24.04.2020 01:45,200777,1625104,243,0
24.04.2020 04:00,24.04.2020 02:00,200834,1625104,226,0
24.04.2020 04:15,24.04.2020 02:15,200907,1625104,292,0
24.04.2020 04:30,24.04.2020 02:30,201000,1625104,372,0
24.04.2020 04:45,24.04.2020 02:45,201082,1625104,328,0
24.04.2020 05:00,24.04.2020 03:00,201153,1625104,284,0
24.04.2020 05:15,24.04.2020 03:15,201216,1625104,250,0
24.04.2020 05:30,24.04.2020 03:30,201285,1625104,274,0
24.04.2020 05:45,24.04.2020 03:45,201365,1625104,323,0
24.04.2020 06:00,24.04.2020 04:00,201445,1625104,317,0
24.04.2020 06:15,24.04.2020 04:15,201512,1625104,268,0
24.04.2020 06:30,24.04.2020 04:30,201682,1625104,680,0
24.04.2020 06:45,24.04.2020 04:45,201738,1625104,223,0
24.04.2020 07:00,24.04.2020 05:00,201815,1625104,306,0
24.04.2020 07:15,24.04.2020 05:15,201896,1625111,324,25
24.04.2020 07:30,24.04.2020 05:30,201904,1625193,33,329
24.04.2020 07:45,24.04.2020 05:45,201904,1625322,0,514
24.04.2020 08:00,24.04.2020 06:00,201904,1625564,0,969
24.04.2020 08:15,24.04.2020 06:15,201904,1625881,0,1266
24.04.2020 08:30,24.04.2020 06:30,201904,1626301,0,1681
24.04.2020 08:45,24.04.2020 06:45,201904,1626826,0,2101
24.04.2020 09:00,24.04.2020 07:00,201904,1627380,0,2216
24.04.2020 09:15,24.04.2020 07:15,201904,1627976,0,2382
24.04.2020 09:30,24.04.2020 07:30,201904,1628588,0,2446
24.04.2020 09:45,24.04.2020 07:45,201904,1630147,0,6238
24.04.2020 10:00,24.04.2020 08:00,201904,1631798,0,6602
24.04.2020 10:15,24.04.2020 08:15,201904,1633860,0,8248
24.04.2020 10:30,24.04.2020 08:30,201904,1636011,0,8602
24.04.2020 10:45,24.04.2020 08:45,201904,1638230,0,8877
24.04.2020 11:00,24.04.2020 09:00,201904,1640556,0,9301
24.04.2020 11:15,24.04.2020 09:15,201904,1642978,0,9691
24.04.2020 11:30,24.04.2020 09:30,201904,1645464,0,9944
24.04.2020 11:45,24.04.2020 09:45,201904,1647908,0,9775
24.04.2020 12:00,24.04.2020 10:00,201904,1649988,0,8316
24.04.2020 12:15,24.04.2020 10:15,201904,1652622,0,10538
24.04.2020 12:30,24.04.2020 10:30,201904,1655266,0,10575
24.04.2020 12:45,24.04.2020 10:45,201904,1657974,0,10833
24.04.2020 13:00,24.04.2020 11:00,201904,1660742,0,11069
24.04.2020 13:15,24.04.2020 11:15,201904,1663552,0,11241
24.04.2020 13:30,24.04.2020 11:30,201904,1666411,0,11435
24.04.2020 13:45,24.04.2020 11:45,201904,1669119,0,10834
24.04.2020 14:00,24.04.2020 12:00,201904,1671761,0,10568
24.04.2020 14:15,24.04.2020 12:15,201904,1674385,0,10496
24.04.2020 14:30,24.04.2020 12:30,201904,1676977,0,10368
24.04.2020 14:45,24.04.2020 12:45,201904,1679423,0,9780
24.04.2020 15:00,24.04.2020 13:00,201904,1681931,0,10032
24.04.2020 15:15,24.04.2020 13:15,201904,1684345,0,9659
24.04.2020 15:30,24.04.2020 13:30,201904,1686682,0,9345
24.04.2020 15:45,24.04.2020 13:45,201904,1688901,0,8877
24.04.2020 16:00,24.04.2020 14:00,201904,1691045,0,8577
24.04.2020 16:15,24.04.2020 14:15,201904,1693052,0,8026
24.04.2020 16:30,24.04.2020 14:30,201904,1694950,0,7593
24.04.2020 16:45,24.04.2020 14:45,201904,1696692,0,6964
24.04.2020 17:00,24.04.2020 15:00,201904,1698337,0,6581
24.04.2020 17:15,24.04.2020 15:15,201904,1699844,0,6030
24.04.2020 17:30,24.04.2020 15:30,201904,1701201,0,5427
24.04.2020 17:45,24.04.2020 15:45,201904,1702416,0,4857
24.04.2020 18:00,24.04.2020 16:00,201904,1703470,0,4217
24.04.2020 18:15,24.04.2020 16:15,201904,1704466,0,3984
24.04.2020 18:30,24.04.2020 16:30,201904,1705221,0,3021
24.04.2020 18:45,24.04.2020 16:45,201904,1705974,0,3008
24.04.2020 19:00,24.04.2020 17:00,201904,1706542,0,2272
24.04.2020 19:15,24.04.2020 17:15,201904,1706942,0,1601
24.04.2020 19:30,24.04.2020 17:30,201904,1707227,0,1139
24.04.2020 19:45,24.04.2020 17:45,201905,1707294,2,266
24.04.2020 20:00,24.04.2020 18:00,202121,1707295,864,6
24.04.2020 20:15,24.04.2020 18:15,202777,1707295,2624,0
24.04.2020 20:30,24.04.2020 18:30,202910,1707295,531,0
24.04.2020 20:45,24.04.2020 18:45,202999,1707295,356,0
24.04.2020 21:00,24.04.2020 19:00,203080,1707295,321,0
24.04.2020 21:15,24.04.2020 19:15,203155,1707295,302,0
24.04.2020 21:30,24.04.2020 19:30,203234,1707295,314,0
24.04.2020 21:45,24.04.2020 19:45,203327,1707295,373,0
24.04.2020 22:00,24.04.2020 20:00,203399,1707295,286,0
24.04.2020 22:15,24.04.2020 20:15,203508,1707295,436,0
24.04.2020 22:30,24.04.2020 20:30,203562,1707295,216,0
24.04.2020 22:45,24.04.2020 20:45,203641,1707295,315,0
24.04.2020 23:00,24.04.2020 21:00,203743,1707295,409,0
24.04.2020 23:15,24.04.2020 21:15,203812,1707295,273,0
24.04.2020 23:30,24.04.2020 21:30,203874,1707295,248,0
24.04.2020 23:45,24.04.2020 21:45,203934,1707295,241,0
25.04.2020 00:00,24.04.2020 22:00,204002,1707295,272,0
25.04.2020 00:15,24.04.2020 22:15,204081,1707295,314,0
25.04.2020 00:30,24.04.2020 22:30,204145,1707295,254,0
25.04.2020 00:45,24.04.2020 22:45,204211,1707295,266,0
25.04.2020 01:00,24.04.2020 23:00,204279,1707295,270,0
25.04.2020 01:15,24.04.2020 23:15,204345,1707295,265,0
25.04.2020 01:30,24.04.2020 23:30,204420,1707295,298,0
25.04.2020 01:45,24.04.2020 23:45,204483,1707295,253,0
25.04.2020 02:00,25.04.2020 00:00,204544,1707295,241,0
25.04.2020 02:15,25.04.2020 00:15,204607,1707295,254,0
25.04.2020 02:30,25.04.2020 00:30,204688,1707295,322,0
25.04.2020 02:45,25.04.2020 00:45,204760,1707295,289,0
25.04.2020 03:00,25.04.2020 01:00,204816,1707295,221,0
25.04.2020 03:15,25.04.2020 01:15,204882,1707295,266,0
25.04.2020 03:30,25.04.2020 01:30,204939,1707295,226,0
25.04.2020 03:45,25.04.2020 01:45,205012,1707295,294,0
25.04.2020 04:00,25.04.2020 02:00,205093,1707295,323,0
25.04.2020 04:15,25.04.2020 02:15,205162,1707295,273,0
25.04.2020 04:30,25.04.2020 02:30,205244,1707295,329,0
25.04.2020 04:45,25.04.2020 02:45,205322,1707295,313,0
25.04.2020 05:00,25.04.2020 03:00,205403,1707295,322,0
25.04.2020 05:15,25.04.2020 03:15,205471,1707295,271,0
25.04.2020 05:30,25.04.2020 03:30,205547,1707295,304,0
25.04.2020 05:45,25.04.2020 03:45,205627,1707295,321,0
25.04.2020 06:00,25.04.2020 04:00,205697,1707295,279,0
25.04.2020 06:15,25.04.2020 04:15,205791,1707295,374,0
25.04.2020 06:30,25.04.2020 04:30,205874,1707295,331,0
25.04.2020 06:45,25.04.2020 04:45,206048,1707295,697,0
25.04.2020 07:00,25.04.2020 05:00,206144,1707295,383,0
25.04.2020 07:15,25.04.2020 05:15,206151,1707299,29,14
25.04.2020 07:30,25.04.2020 05:30,206205,1707304,215,21
25.04.2020 07:45,25.04.2020 05:45,206267,1707324,249,78
25.04.2020 08:00,25.04.2020 06:00,206280,1707756,50,1727
25.04.2020 08:15,25.04.2020 06:15,206284,1708296,15,2158
25.04.2020 08:30,25.04.2020 06:30,206284,1708755,0,1836
25.04.2020 08:45,25.04.2020 06:45,206284,1709790,0,4139
25.04.2020 09:00,25.04.2020 07:00,206321,1710520,148,2922
25.04.2020 09:15,25.04.2020 07:15,206321,1711807,0,5147
25.04.2020 09:30,25.04.2020 07:30,206321,1712622,0,3259
25.04.2020 09:45,25.04.2020 07:45,206321,1713696,0,4297
25.04.2020 10:00,25.04.2020 08:00,206321,1715679,0,7928
25.04.2020 10:15,25.04.2020 08:15,206321,1718058,0,9519
25.04.2020 10:30,25.04.2020 08:30,206321,1720302,0,8975
25.04.2020 10:45,25.04.2020 08:45,206321,1722564,0,9047
25.04.2020 11:00,25.04.2020 09:00,206321,1724966,0,9605
25.04.2020 11:15,25.04.2020 09:15,206321,1727295,0,9316
25.04.2020 11:30,25.04.2020 09:30,206321,1729351,0,8223
25.04.2020 11:45,25.04.2020 09:45,206321,1730318,0,3868
25.04.2020 12:00,25.04.2020 10:00,206321,1731673,0,5422
25.04.2020 12:15,25.04.2020 10:15,206321,1732561,0,3549
25.04.2020 12:30,25.04.2020 10:30,206321,1734986,0,9699
25.04.2020 12:45,25.04.2020 10:45,206321,1736947,0,7845
25.04.2020 13:00,25.04.2020 11:00,206321,1739022,0,8298
25.04.2020 13:15,25.04.2020 11:15,206321,1740491,0,5876
25.04.2020 13:30,25.04.2020 11:30,206321,1742440,0,7796
25.04.2020 13:45,25.04.2020 11:45,206321,1743144,0,2814
25.04.2020 14:00,25.04.2020 12:00,206321,1744004,0,3441
25.04.2020 14:15,25.04.2020 12:15,206321,1745234,0,4918
25.04.2020 14:30,25.04.2020 12:30,206321,1746085,0,3404
25.04.2020 14:45,25.04.2020 12:45,206327,1746913,23,3311
25.04.2020 15:00,25.04.2020 13:00,206327,1747757,0,3376
25.04.2020 15:15,25.04.2020 13:15,206327,1749790,0,8130
25.04.2020 15:30,25.04.2020 13:30,206327,1750373,0,2331
25.04.2020 15:45,25.04.2020 13:45,206327,1751001,0,2512
